NP-943|देसया पहाडी भूभागया छुं थासय् हल्का वा वइगु नं सम्भावना दूगु मौसम पूर्वानुमान महाशाखां जानकारी ब्यूगु दु ।|देसया पहाडी भूभागया छुं थासय् हल्का वा वइगु नं सम्भावना दूगु मौसम पूर्वानुमान महाशाखां जानकारी ब्यूगु दु ।
NP-944|हल्का वालिसें देसया आपालं थासय् वायुया तापक्रमय् गिरावट वइगुया लिसें तराई भूभागय् सुथय् पारदर्शिताय् कमी जुया सतक व हवाई यातायातय् लिच्वः लाइगु सम्भावना दूगुलिं सतर्कता छ्यलेत महाशाखां इनाप याःगु दु ।|हल्का वालिसें देसया आपालं थासय् वायुया तापक्रमय् गिरावट वइगुया लिसें तराई भूभागय् सुथय् पारदर्शिताय् कमी जुया सतक व हवाई यातायातय् लिच्वः लाइगु सम्भावना दूगुलिं सतर्कता छ्यलेत महाशाखां इनाप याःगु दु ।
NP-945|नेपाल कम्युनिष्ट पार्टी (नेकपा)या नायः पुष्पकमल दाहाल प्रचण्ड व नेपाःया नितिं चिनियाँ राजदूत होउ यान्छी दथुइ नापलायेगु ज्या जूगु दु ।|नेपाल कम्युनिष्ट पार्टी (नेकपा)या नायः पुष्पकमल दाहाल प्रचण्ड व नेपाःया नितिं चिनियाँ राजदूत होउ यान्छी दथुइ नापलायेगु ज्या जूगु दु ।
NP-946|चिनियाँ राजदूत यान्छीं थौं सोमवाः प्रचण्ड निवास खुमलटार वनाः प्रचण्डयात नापलाःगु खः ।|चिनियाँ राजदूत यान्छीं थौं सोमवाः प्रचण्ड निवास खुमलटार वनाः प्रचण्डयात नापलाःगु खः ।
NP-947|नापलाये ज्याय् निगू देस दथुया स्वापूया विषयस सहलह जूगु जानाकारी ब्यूगु दु ।|नापलाये ज्याय् निगू देस दथुया स्वापूया विषयस सहलह जूगु जानाकारी ब्यूगु दु ।
NP-948|नापलायेगु झ्वलय् राजदूत यान्छीं चीनया राष्ट्रपति सी जीनपिनं च्वयातःगु लिपांगु सफू प्रचण्डयात उपहार ब्यूगु खः ।|नापलायेगु झ्वलय् राजदूत यान्छीं चीनया राष्ट्रपति सी जीनपिनं च्वयातःगु लिपांगु सफू प्रचण्डयात उपहार ब्यूगु खः ।
NP-949|कोरोना संक्रमणं नेपालय् महामारीया रुप कायेधुंकाः हि अभाव जुइगु जुयाः वयाच्वंगु दु ।|कोरोना संक्रमणं नेपालय् महामारीया रुप कायेधुंकाः हि अभाव जुइगु जुयाः वयाच्वंगु दु । 
NP-950|लकडाउनया इलय् हिदान ज्याझ्वः ठप्प जूगु खः ।|लकडाउनया इलय् हिदान ज्याझ्वः ठप्प जूगु खः । 
NP-951|आः लकडाउन मजूसां नं संक्रमणया जोखिम कायम हे जुयाच्वंगुलिं हिदान ज्याझ्वः न्हापाथें जुइफयाच्वंगु मदु ।|आः लकडाउन मजूसां नं संक्रमणया जोखिम कायम हे जुयाच्वंगुलिं हिदान ज्याझ्वः न्हापाथें जुइफयाच्वंगु मदु ।
NP-952|गुकिया हुनिं ल्वगिया वासः यायेगु झ्वलय् माःगु हि अभाव विकराल जुजुं वनाच्वंगु दु ।|गुकिया हुनिं ल्वगिया वासः यायेगु झ्वलय् माःगु हि अभाव विकराल जुजुं वनाच्वंगु दु ।
NP-953|कोरोना भाइरस जोखिम अप्वयेधुंकाः सरकारी तवरपाखें जूगु लकडाउनया हुनिं वयेवने यायेगुलि थाकुयाः हि मुंकेमफूगु खः ।|कोरोना भाइरस जोखिम अप्वयेधुंकाः सरकारी तवरपाखें जूगु लकडाउनया हुनिं वयेवने यायेगुलि थाकुयाः हि मुंकेमफूगु खः । 
NP-954|अय्सां आपालं ब्लड बैंकय् हि मुंकेमफयाः अभाव अप्वःगु खः ।|अय्सां आपालं ब्लड बैंकय् हि मुंकेमफयाः अभाव अप्वःगु खः । 
NP-955|हिदान यायेगु ज्या ठप्प जुयाः आः केन्द्रीय रक्तसंचार व जिल्ला जिल्लाय् हि आवश्यक जूपिं ल्वगिपिं आपालं मारय् लानाच्वंगु दु ।|हिदान यायेगु ज्या ठप्प जुयाः आः केन्द्रीय रक्तसंचार व जिल्ला जिल्लाय् हि आवश्यक जूपिं ल्वगिपिं आपालं मारय् लानाच्वंगु दु ।
NP-956|येँया परोपकार प्रसुति गृहय् मचा बुइकपिन्त हि अभाव जुयाच्वंगु दु ।|येँया परोपकार प्रसुति गृहय् मचा बुइकपिन्त हि अभाव जुयाच्वंगु दु । 
NP-957|अस्पतालं तत्काल हि व्यवस्था यायेत धाइ ।|अस्पतालं तत्काल हि व्यवस्था यायेत धाइ । 
NP-958|तर ल्वगिया थःथितिपिन्सं गनं नं हि कायेखनाच्वंगु मदु ।|तर ल्वगिया थःथितिपिन्सं गनं नं हि कायेखनाच्वंगु मदु । 
NP-959|ल्वगिया थःथितिपिं खिन्न जुइगु बाहेक हि कायेखनाच्वंगु मदु ।|ल्वगिया थःथितिपिं खिन्न जुइगु बाहेक हि कायेखनाच्वंगु मदु । 
NP-960|ल्वगिया थःथितिपिं हि कायेगु नितिं उखेंथुखें ब्वाँ जुयाच्वंगु दु ।|ल्वगिया थःथितिपिं हि कायेगु नितिं उखेंथुखें ब्वाँ जुयाच्वंगु दु ।
NP-961|थथे हि अभाव जूगुलि कोरोना भाइरस संक्रमणया जोखिमया हुनिं हिदान ज्याझ्वः जुइमफूगु हे मू हुनिं जूगु रक्तदान संघया न्वकू आरबी ठकुरीं धाःगु दु ।|थथे हि अभाव जूगुलि कोरोना भाइरस संक्रमणया जोखिमया हुनिं हिदान ज्याझ्वः जुइमफूगु हे मू हुनिं जूगु रक्तदान संघया न्वकू आरबी ठकुरीं धाःगु दु ।
NP-962|लकडाउन व निषेधाज्ञा जुयाः आः भीडभाड जुइगु ज्याझ्वः यायेगुलि प्रतिबन्ध यानातःगु अवस्थाय् हिदान क्याम्प ग्वसाः ग्वयेमफूगुलिं अतिक. न्यून ल्याखय् हि मौज्दात दु ।|लकडाउन व निषेधाज्ञा जुयाः आः भीडभाड जुइगु ज्याझ्वः यायेगुलि प्रतिबन्ध यानातःगु अवस्थाय् हिदान क्याम्प ग्वसाः ग्वयेमफूगुलिं अतिक. न्यून ल्याखय् हि मौज्दात दु । 
NP-963|लच्छि थुखे पिनेपाखें अस्पतालय् हि मवयेधुंकाः नखःचखः व महामारीया इलय् हि आवश्यक जूपिं ल्वगिपिनि थःथितिपिन्त प्रोत्साहन बियाः इपिंपाखें हे हि मुंकेगु ज्या जूगु खः ।|लच्छि थुखे पिनेपाखें अस्पतालय् हि मवयेधुंकाः नखःचखः व महामारीया इलय् हि आवश्यक जूपिं ल्वगिपिनि थःथितिपिन्त प्रोत्साहन बियाः इपिंपाखें हे हि मुंकेगु ज्या जूगु खः ।
NP-964|न्हापांगु स्वास्थ्य नीति २०४८ पाखें नेपाल रेडक्रस सोसाइटीयात रक्तसंचार सम्बन्धी सकतां ज्या यायेगु भाला ब्यूगु खः ।|न्हापांगु स्वास्थ्य नीति २०४८ पाखें नेपाल रेडक्रस सोसाइटीयात रक्तसंचार सम्बन्धी सकतां ज्या यायेगु भाला ब्यूगु खः । 
NP-965|वहे भाला अन्तर्गत केन्द्रं विश्व स्वास्थ्य संगठनया मापदण्ड अन्तर्गत च्वनाः हिदातां दान याःगु हि व उकिया तत्व सुरक्षित व गुणस्तरीय रुपं ल्वगिपिन्थाय् तक थ्यंकाः वयाच्वंगु दु ।|वहे भाला अन्तर्गत केन्द्रं विश्व स्वास्थ्य संगठनया मापदण्ड अन्तर्गत च्वनाः हिदातां दान याःगु हि व उकिया तत्व सुरक्षित व गुणस्तरीय रुपं ल्वगिपिन्थाय् तक थ्यंकाः वयाच्वंगु दु । 
NP-966|तर, कोरोनाया महामारीया हुनिं थुगु इलय् हि अभावया समस्या ब्वलंगु खः ।|तर, कोरोनाया महामारीया हुनिं थुगु इलय् हि अभावया समस्या ब्वलंगु खः ।
NP-967|नेपाःया नांजाःम्ह फोटोग्राफर राजभाई सुवालं थुगुसी न्हूदँ नेपाल सम्बत् ११४१ या लसताय् पिकाःगु नगुमा अथे धइगु क्यालेण्डर कोरोना विरुद्ध सचेतना ब्वलंकीगु सन्देश ह्वलेगु तातुना तया पिकाःगु दु ।|नेपाःया नांजाःम्ह फोटोग्राफर राजभाई सुवालं थुगुसी न्हूदँ नेपाल सम्बत् ११४१ या लसताय् पिकाःगु नगुमा अथे धइगु क्यालेण्डर कोरोना विरुद्ध सचेतना ब्वलंकीगु सन्देश ह्वलेगु तातुना तया पिकाःगु दु ।
NP-968|नीछदँ न्ह्यःनिसें नेपाल सम्बतया न्हूदँया लसताय् नेवाः तजिलजिं जाःगु नगुमा पिथना वयाच्वंम्ह फोटोग्राफर सुवालं थुगुसी कोरोना भाइरसया संक्रमणं पुनावइगु कोभिड १९ नांयागु विश्वव्यापि महामारीया विरुद्धय् सन्देश ह्वलाच्वंगु खँयात च्वछायेबहःगु खँ कथं कयाहःगु दुसा थुके मोडल कथं नेपाःया थीथी ख्यलय् तःधंगु योगदान बियावयादीपिं व्यक्तित्वपिनिगु किपाः छ्यलातःगुयात नं आपासिनं तारिफ हे यानाच्वंगु दु ।|नीछदँ न्ह्यःनिसें नेपाल सम्बतया न्हूदँया लसताय् नेवाः तजिलजिं जाःगु नगुमा पिथना वयाच्वंम्ह फोटोग्राफर सुवालं थुगुसी कोरोना भाइरसया संक्रमणं पुनावइगु कोभिड १९ नांयागु विश्वव्यापि महामारीया विरुद्धय् सन्देश ह्वलाच्वंगु खँयात च्वछायेबहःगु खँ कथं कयाहःगु दुसा थुके मोडल कथं नेपाःया थीथी ख्यलय् तःधंगु योगदान बियावयादीपिं व्यक्तित्वपिनिगु किपाः छ्यलातःगुयात नं आपासिनं तारिफ हे यानाच्वंगु दु ।
NP-969|थुगुसी पिदंगु नगुमाय् वाङमय शताब्दी पुरुष अतिकं हनेबहःम्ह सत्यमोहन जोशी, नेपाःया संगीत ख्यलय् गोल्डेन भ्वाइैस अफ नेपाल धकाः धयातःम्ह सांगितिक घरोहर प्रेमध्वज प्रधान, जनकवि दुर्गालाल श्रेष्ठ, ख्यालिजुजु मदनकृष्ण श्रेष्ठ, संस्कृतिविद् डा. चुण्डा बज्राचार्यया नापनापं ल्यायम्ह पुस्ताया प्रतिनिधि कथं मिस नेवाः ११३२ व नेपाल लिपि, रन्जना लिपियात न्हूपुस्ताया दथुइ थ्यंकेगु अभियानय् लगे जुयाच्वंम्ह लिपि अभियन्ता सुनिता डंगोलया किपाः ब्वयातःगु दुसा वयकःपिनिगु ल्हाःतिं हे च्वयातःगु कोरोना सचेतना सन्देश नं नगुमाय् न्ह्यथनातःगु दु ।|थुगुसी पिदंगु नगुमाय् वाङमय शताब्दी पुरुष अतिकं हनेबहःम्ह सत्यमोहन जोशी, नेपाःया संगीत ख्यलय् गोल्डेन भ्वाइैस अफ नेपाल धकाः धयातःम्ह सांगितिक घरोहर प्रेमध्वज प्रधान, जनकवि दुर्गालाल श्रेष्ठ, ख्यालिजुजु मदनकृष्ण श्रेष्ठ, संस्कृतिविद् डा. चुण्डा बज्राचार्यया नापनापं ल्यायम्ह पुस्ताया प्रतिनिधि कथं मिस नेवाः ११३२ व नेपाल लिपि, रन्जना लिपियात न्हूपुस्ताया दथुइ थ्यंकेगु अभियानय् लगे जुयाच्वंम्ह लिपि अभियन्ता सुनिता डंगोलया किपाः ब्वयातःगु दुसा वयकःपिनिगु ल्हाःतिं हे च्वयातःगु कोरोना सचेतना सन्देश नं नगुमाय् न्ह्यथनातःगु दु ।
NP-970|उलिजक मखुसे नगुमाय् कोभिड १९ पाखें सुरक्षित जुयाच्वनेत मजिमगाःगु उपाययात किपाः च्वया नं न्ह्यब्वयातःगु दु ।|उलिजक मखुसे नगुमाय् कोभिड १९ पाखें सुरक्षित जुयाच्वनेत मजिमगाःगु उपाययात किपाः च्वया नं न्ह्यब्वयातःगु दु । 
NP-971|फोटोग्राफर व थ्व नगुमाया हामा राजभाई सुवालया धापू कथं हलिमय् मेमेथाय् ला धायेमफु, नेपालय् थथे कोरोना विरुद्धया सन्देश ह्वलातःगु थ्व न्हापांगु नगुमा खः धइगु खनेदु ।|फोटोग्राफर व थ्व नगुमाया हामा राजभाई सुवालया धापू कथं हलिमय् मेमेथाय् ला धायेमफु, नेपालय् थथे कोरोना विरुद्धया सन्देश ह्वलातःगु थ्व न्हापांगु नगुमा खः धइगु खनेदु ।
NP-972|भारतीय टेलिभिजनय् अतिकं बय् बय् जुयाच्वंगु बीगबोस ज्याझ्वलय् सहभागी जुयाच्वंम्ह गायक कुमार सानुया काय् जान सानु लिपांगु इलय् चर्चाय् वयाच्वंगु दु ।|भारतीय टेलिभिजनय् अतिकं बय् बय् जुयाच्वंगु बीगबोस ज्याझ्वलय् सहभागी जुयाच्वंम्ह गायक कुमार सानुया काय् जान सानु लिपांगु इलय् चर्चाय् वयाच्वंगु दु । 
NP-973|वंगु वालय् छेँपाखें पिहाँ वःम्ह जान सानुं थः अबु कुमार सानुया विषयस थथे धाःगु खः कि वया खँपाखें न्ह्याम्ह नं अजू चाइ ।|वंगु वालय् छेँपाखें पिहाँ वःम्ह जान सानुं थः अबु कुमार सानुया विषयस थथे धाःगु खः कि वया खँपाखें न्ह्याम्ह नं अजू चाइ । 
NP-974|जान सानुं थः अबु कुमार सानुयात द्वपं बिसें थः व थः मांया नितिं गुबलें नं छुं मयाःगु धाःगु खः ।|जान सानुं थः अबु कुमार सानुयात द्वपं बिसें थः व थः मांया नितिं गुबलें नं छुं मयाःगु धाःगु खः ।
NP-975|थःत काय् पाखें द्वपं बिइधुंकाः कुमार सानुं नं थःगु प्रतिक्रिया ब्यूगु दु ।|थःत काय् पाखें द्वपं बिइधुंकाः कुमार सानुं नं थःगु प्रतिक्रिया ब्यूगु दु । 
NP-976|वं धाःगु दु, जानया मां नं छु चाहेजुगु खः, व फुक्क जिं बियागु दु ।|वं धाःगु दु, जानया मां नं छु चाहेजुगु खः, व फुक्क जिं बियागु दु । 
NP-977|तर, थुलि याःसां नं जिं छुं मयाःगु धयाः वयाच्वंगु दु ।|तर, थुलि याःसां नं जिं छुं मयाःगु धयाः वयाच्वंगु दु ।
NP-978|दकले न्हापां कुमार सानुं काय् जानयात छुं खँया स्पष्टिकरण ब्यूगु खः ।|दकले न्हापां कुमार सानुं काय् जानयात छुं खँया स्पष्टिकरण ब्यूगु खः । 
NP-979|वं धाःगु दु, छक्वः भिडियो हाकनं स्वयेगु आवश्यक जू ।|वं धाःगु दु, छक्वः भिडियो हाकनं स्वयेगु आवश्यक जू । 
NP-980|जिं वयात धयागु खः कि नालायकया खँ ल्हाये मज्यू ।|जिं वयात धयागु खः कि नालायकया खँ ल्हाये मज्यू । 
NP-981|थ्वधुंकाः कुमार सानुं धाःगु दु, थ्व खँ न्यनाः दुःख जूगु दु, गुकी जानं धाःगु दु कि जिं नांया अलावा छुं मबिल ।|थ्वधुंकाः कुमार सानुं धाःगु दु, थ्व खँ न्यनाः दुःख जूगु दु, गुकी जानं धाःगु दु कि जिं नांया अलावा छुं मबिल ।
NP-982|कुमार सानुं अतिकं दुःखी जुया ख्वयाः न्ह्यःने धाःगु दु, जान यक्वः चीधिकःबलय् वं मस्यू कि गुबले सन् २००१ स जिगु जानया मांलिसे सम्बन्ध विच्छेद जूगु खः ।|कुमार सानुं अतिकं दुःखी जुया ख्वयाः न्ह्यःने धाःगु दु, जान यक्वः चीधिकःबलय् वं मस्यू कि गुबले सन् २००१ स जिगु जानया मांलिसे सम्बन्ध विच्छेद जूगु खः । 
NP-983|उगु इलय् जानया मां नं अदालतय् छु छु फ्वंगु खः, व फुक्क चीज जिं बियागु दु ।|उगु इलय् जानया मां नं अदालतय् छु छु फ्वंगु खः, व फुक्क चीज जिं बियागु दु । 
NP-984|काय् जानयात ज्याया सिलसिलाय् थःम्हं म्यूजिक प्रोड्युसरयात नं नापलाकाः बियागु धासें कुमार सानुं थः कोरोना संक्रमित जूगु इलय् नं काय् नं छगू कल नं मयाःगु तकं दुःख प्वंकूगु दु ।|काय् जानयात ज्याया सिलसिलाय् थःम्हं म्यूजिक प्रोड्युसरयात नं नापलाकाः बियागु धासें कुमार सानुं थः कोरोना संक्रमित जूगु इलय् नं काय् नं छगू कल नं मयाःगु तकं दुःख प्वंकूगु दु ।
NP-985|कुमार सानुं धाःगु दु, छपा ल्हाःतं जक लापा थायेमज्यूगु धासें माया मतिना नं छगू तर्फी मजुइगु धाःगु दु ।|कुमार सानुं धाःगु दु, छपा ल्हाःतं जक लापा थायेमज्यूगु धासें माया मतिना नं छगू तर्फी मजुइगु धाःगु दु ।
NP-986|येँ महानगरपालिकां  फिब्वख्यः माइतीघरनिसें तीनकुनेतकया सतक, आइल्याण्ड व बिजुलीया पोलय् नेपाल टेलिकम व कृषि विकास बैङ्कं तयातःगु ५१ पाः विज्ञापन बोर्डत चिइकुगु दु ।|येँ महानगरपालिकां  फिब्वख्यः माइतीघरनिसें तीनकुनेतकया सतक, आइल्याण्ड व बिजुलीया पोलय् नेपाल टेलिकम व कृषि विकास बैङ्कं तयातःगु ५१ पाः विज्ञापन बोर्डत चिइकुगु दु ।
NP-987|ट्राफिक आइल्याण्ड मर्मत, सम्भार व व्यवस्थापन लिसें सामाजिक जिम्मेवारी पूवंकेमाःगु सहमति सरोकारवाला पक्षं पूमवंकूगुलिं येँ महानगरपालिकां थथे विज्ञापन बोर्ड चिइकुगु खः ।|ट्राफिक आइल्याण्ड मर्मत, सम्भार व व्यवस्थापन लिसें सामाजिक जिम्मेवारी पूवंकेमाःगु सहमति सरोकारवाला पक्षं पूमवंकूगुलिं येँ महानगरपालिकां थथे विज्ञापन बोर्ड चिइकुगु खः ।
NP-988|फिब्वख्यःया मन्दः बाँलाकेगु भाला कृषि विकास बैंकं कयातःगु खः ।|फिब्वख्यःया मन्दः बाँलाकेगु भाला कृषि विकास बैंकं कयातःगु खः । 
NP-989|फिब्वख्यः मन्दःया व्यवस्थापन बैंकयात बिइगु बिषय महानगरपालिकां  थगुने मंसिर ८ गते  निर्णय याःगु खःसा  सतक खण्डया डिभाइडर व्यवस्थापन धाःसा नेपाल टेलिकमयात बियातःगु खः ।|फिब्वख्यः मन्दःया व्यवस्थापन बैंकयात बिइगु बिषय महानगरपालिकां  थगुने मंसिर ८ गते  निर्णय याःगु खःसा  सतक खण्डया डिभाइडर व्यवस्थापन धाःसा नेपाल टेलिकमयात बियातःगु खः ।
NP-990|वंगु चैत ४ गते फिब्वख्यःया मन्दः बाँलाकेगु खँया सम्झौतापत्रय्  महानगरकापालिकापाखें तत्कालिन सहसचिव राजेश्वर ज्ञवाली व बैंकपाखें कायममुकायम उपमहाप्रबन्धक ध्रुबचन्द्र गौतमं ल्हाःचिं तःगु खः ।|वंगु चैत ४ गते फिब्वख्यःया मन्दः बाँलाकेगु खँया सम्झौतापत्रय्  महानगरकापालिकापाखें तत्कालिन सहसचिव राजेश्वर ज्ञवाली व बैंकपाखें कायममुकायम उपमहाप्रबन्धक ध्रुबचन्द्र गौतमं ल्हाःचिं तःगु खः ।  
NP-991|फिब्वख्यः माइतीघरनिसें तीनकुनेतकया सतक, आइल्याण्ड व बिजुलीया पोलय् नेपाल टेलिकम व कृषि बिकास बैंकपाखें  शहरया सौन्दर्य मस्यनिकथं बिद्युतीय माध्यमं विज्ञापन बोर्डया व्यवस्थापन यायेमाःगु जिम्मा बिउगु खः ।|फिब्वख्यः माइतीघरनिसें तीनकुनेतकया सतक, आइल्याण्ड व बिजुलीया पोलय् नेपाल टेलिकम व कृषि बिकास बैंकपाखें  शहरया सौन्दर्य मस्यनिकथं बिद्युतीय माध्यमं विज्ञापन बोर्डया व्यवस्थापन यायेमाःगु जिम्मा बिउगु खः । 
NP-992|तर, निगुलिं संस्थायात तःक्वःमछि इनाप यातं नं सम्झौता कथं ज्या मयाःगुलिं बाध्य जुया साइनबोर्ड चिइकाःगु खः धकाः महानगरपालिकां जानकारी बिउगु खँया महानपालिकाका प्रमुख प्रशासकीय अधिकृत राजेश्वर ज्ञवालीं जानकारी बिउगु दु ।|तर, निगुलिं संस्थायात तःक्वःमछि इनाप यातं नं सम्झौता कथं ज्या मयाःगुलिं बाध्य जुया साइनबोर्ड चिइकाःगु खः धकाः महानगरपालिकां जानकारी बिउगु खँया महानपालिकाका प्रमुख प्रशासकीय अधिकृत राजेश्वर ज्ञवालीं जानकारी बिउगु दु ।  
NP-993|नगर प्रहरी प्रमुख धनपती सापकोटां नं बिज्ञापन बोर्ड तयेगु खँय् माःकथंया ज्या मयायेगु प्रवृत्ति अप्वया वःगुलिं महानगरपालिकाया मापदण्ड अःखः जुइकथं तयातःगु बोर्ड चिइकागु खँया जानकारी ब्यूगु दु ।|नगर प्रहरी प्रमुख धनपती सापकोटां नं बिज्ञापन बोर्ड तयेगु खँय् माःकथंया ज्या मयायेगु प्रवृत्ति अप्वया वःगुलिं महानगरपालिकाया मापदण्ड अःखः जुइकथं तयातःगु बोर्ड चिइकागु खँया जानकारी ब्यूगु दु ।
NP-994|नगरप्रहरी प्रमुख सापकोटां येँ महानगरपालिकालिसे सम्झौताय् न्ह्यथनातःकथं ज्या मयाःगु व्यापारिक प्रतिष्ठानपाखें थःगु प्रचार जक यायेगु उद्देश्यं बिजुलीया पोल व आइल्याण्डय् तयातःगु साइनबोर्ड चिइकेत बाध्य जूगु खः धकाः धाःगु दु ।|नगरप्रहरी प्रमुख सापकोटां येँ महानगरपालिकालिसे सम्झौताय् न्ह्यथनातःकथं ज्या मयाःगु व्यापारिक प्रतिष्ठानपाखें थःगु प्रचार जक यायेगु उद्देश्यं बिजुलीया पोल व आइल्याण्डय् तयातःगु साइनबोर्ड चिइकेत बाध्य जूगु खः धकाः धाःगु दु ।
NP-995|येँया न्हूगु बानेश्वर शान्तिनगर लागाय् बस, ट्रक व कार थःथवय् ल्वाःगु दु ।|येँया न्हूगु बानेश्वर शान्तिनगर लागाय् बस, ट्रक व कार थःथवय् ल्वाःगु दु । 
NP-996|वंगु चान्हय् जूगु थ्व दुर्घटनाय् टिपर चालक तच्वकं घाःपाः जूगु दु ।|वंगु चान्हय् जूगु थ्व दुर्घटनाय् टिपर चालक तच्वकं घाःपाः जूगु दु ।
NP-997|वंगु चान्हय् थ्यंमथ्यं १०ः३० ता इलय् बा७च ८८१७ ल्याःया कार व बा३ख ७१५७ ल्याःया मिनी ट्रक विजुली बजारपाखें तिनकुनेपाखे वयाच्वंगु खः ।|वंगु चान्हय् थ्यंमथ्यं १०ः३० ता इलय् बा७च ८८१७ ल्याःया कार व बा३ख ७१५७ ल्याःया मिनी ट्रक विजुली बजारपाखें तिनकुनेपाखे वयाच्वंगु खः । 
NP-998|बानेश्वर चोक. थ्यंमथ्यं २ सय मिटर तापाक्क शान्तिनगर लिक्क उगु गाडीत अःखः दिशां वयाच्वंगु बा३ख ८३९६ ल्याःया बसलिसे ल्वाःगु खः ।|बानेश्वर चोक. थ्यंमथ्यं २ सय मिटर तापाक्क शान्तिनगर लिक्क उगु गाडीत अःखः दिशां वयाच्वंगु बा३ख ८३९६ ल्याःया बसलिसे ल्वाःगु खः ।
NP-999|थ्व दुर्घटनाय् ट्रक चालक दोलखाया साविक शैलुंगेश्वर गाविसया ३२ दँया दीपक तामांग तच्वकं घाःपाः जूगु खः ।|थ्व दुर्घटनाय् ट्रक चालक दोलखाया साविक शैलुंगेश्वर गाविसया ३२ दँया दीपक तामांग तच्वकं घाःपाः जूगु खः । 
NP-1000|वयात ट्रमा सेन्टरय् वासः यायेगु नितिं भर्ना यानाः वासः यानाच्वंगु दु ।|वयात ट्रमा सेन्टरय् वासः यायेगु नितिं भर्ना यानाः वासः यानाच्वंगु दु ।
NP-1001|कार चालक धुलिख्यः च्वनीम्ह विनय श्रेष्ठ न्हू बानेश्वर प्रहरी वृत्तया हिरासतय् दु ।|कार चालक धुलिख्यः च्वनीम्ह विनय श्रेष्ठ न्हू बानेश्वर प्रहरी वृत्तया हिरासतय् दु । 
NP-1002|खुदँ दुम्ह मिसामचा बलात्कार व हत्याया विरोधय् थौं बुधवाः नं बर्दिवासय् प्रदर्शन जुयाच्वंगु दु ।|खुदँ दुम्ह मिसामचा बलात्कार व हत्याया विरोधय् थौं बुधवाः नं बर्दिवासय् प्रदर्शन जुयाच्वंगु दु । 
NP-1003|स्थानीय प्रशासनं निषेधाज्ञा जारी याःसां नं प्रदर्शनकारीपिन्सं तोडेयासें प्रदर्शन यानाच्वंगु दु ।|स्थानीय प्रशासनं निषेधाज्ञा जारी याःसां नं प्रदर्शनकारीपिन्सं तोडेयासें प्रदर्शन यानाच्वंगु दु ।
NP-1004|प्रदर्शनकारीपिन्त प्रहरीं गोली चलेयाःबलय् मंगलवा: बुद्धिराज न्यौपानेया ज्यान वंगु खःसा अथे ज्यान वनेधुंकाः स्थिति झन् स्यंगु खः ।|प्रदर्शनकारीपिन्त प्रहरीं गोली चलेयाःबलय् मंगलवा: बुद्धिराज न्यौपानेया ज्यान वंगु खःसा अथे ज्यान वनेधुंकाः स्थिति झन् स्यंगु खः । 
NP-1005|न्यौपानेयात हेलिकोप्टरपाखें वासः यायेगु नितिं येँया ग्रान्डी अस्पतालय् हःसां नं बचेयाये मफुगु खः ।|न्यौपानेयात हेलिकोप्टरपाखें वासः यायेगु नितिं येँया ग्रान्डी अस्पतालय् हःसां नं बचेयाये मफुगु खः । 
NP-1006|न्योपानेया ज्यान वनेधुंकाः बर्दिवासय् आक्रोश अप्वयाः वयाच्वंगु दु ।|न्योपानेया ज्यान वनेधुंकाः बर्दिवासय् आक्रोश अप्वयाः वयाच्वंगु दु ।
NP-1007|बर्दिवासय् हिंसात्मक घटना जुइके मबियत धासें स्थानीय प्रशासनं निषेधाज्ञा जारी याःगु खः ।|बर्दिवासय् हिंसात्मक घटना जुइके मबियत धासें स्थानीय प्रशासनं निषेधाज्ञा जारी याःगु खः । 
NP-1008|प्रमुख जिल्ला कृष्णबहादुर कुटरवालं पूर्वय् रातुखोला, पश्चिमय् बर्दिवास माइस्थान, उत्तरय् बर्दिवास ३ पाटु व दक्षिणय् रामानन्द चोक प्यंगू किल्ला यानाः निषेधाज्ञा जारी यानागु जानकारी ब्यूगु दु ।|प्रमुख जिल्ला कृष्णबहादुर कुटरवालं पूर्वय् रातुखोला, पश्चिमय् बर्दिवास माइस्थान, उत्तरय् बर्दिवास ३ पाटु व दक्षिणय् रामानन्द चोक प्यंगू किल्ला यानाः निषेधाज्ञा जारी यानागु जानकारी ब्यूगु दु । 
NP-1009|तर, स्थानीय बासिन्दां निषेधाज्ञा तोडेयायेधुंकाः थप सुरक्षाकःमि अप्वयेकूगु दु ।|तर, स्थानीय बासिन्दां निषेधाज्ञा तोडेयायेधुंकाः थप सुरक्षाकःमि अप्वयेकूगु दु ।
NP-1010|खुदँ दुम्ह गुलाबसा खातुनया बलात्कार लिपा हत्या यायेधुंकाः बर्दिवासय् विरोध प्रदर्शन जूगु खः ।|खुदँ दुम्ह गुलाबसा खातुनया बलात्कार लिपा हत्या यायेधुंकाः बर्दिवासय् विरोध प्रदर्शन जूगु खः । 
